project_id,project_title,geography,short_summary,closing_date,total_project_cost_1,status,team_leader,region,environmental_and_social_risk,esco_id,occupation_esco,esco_description,industry_cat_code,industry_cat_label,industry_division_code,industry_division_label,onet_job_zone,onet_job_zone_label,onet_job_zone_est,pad_job_titles,pad_activities,pad_skills,pad_quotes
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,financial analyst,"Financial analysts conduct economic research and elicit valuable analyses on financial matters such as profitability, liquidity, solvency, and asset management. They provide recommendations on financial matters for decision-making processes. Financial analysts work in both the public and the private sector.",L,L FINANCIAL AND INSURANCE ACTIVITIES,66.0,66 Activities auxiliary to financial services and insurance activities,4.0,4: Considerable Preparation Needed,minimum,"""tariff analyst""","""Prepare and review tariff trajectories and tariff adjustment proposals for regulatory submission."", ""Prepare and submit tariff adjustment proposals to the regulator to reflect variations in parameters such as inflation and exchange rates.""","""tariff modeling"", ""financial analysis"", ""cost of service analysis"", ""regulatory submission preparation"", ""tariff modeling"", ""financial analysis"", ""regulatory submission drafting"", ""economic impact assessment"", ""stakeholder coordination""","II. PROJECT DESCRIPTION: ""Such mandates include review, approval, and enforcement of multiyear tariff trajectory, 13 intermediate tariff adjustments, licenses for various activities, PPAs with IPPs, investment plans that adequately factor in resilience considerations, technical standards (including grid code) that reflect Ethiopia's vulnerability to climate change, and so on."", VII. RESULTS FRAMEWORK AND MONITORING: ""EEU has prepared and submitted to the regulator tariff adjustment proposal(s) to reflect variations in parameters beyond its control, reflecting at a minimum change in inflation and/ or currency exchange rate"""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,90569478-805c-4d14-a1ba-e9c9c4ac2818,victim support officer,"Victim support officers provide assistance and counselling to people who were victim of or have witnessed crimes such as sexual assault, domestic abuse or anti-social behaviour. They develop solutions according to the different needs and feelings of persons.",R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,88.0,88 Social work activities without accommodation,3.0,3: Medium Preparation Needed,llm,"""sexual exploitation and abuse and sexual harassment specialist""","""Staff project implementation units to develop and implement SEA/SH prevention and response plans and support related capacity building and reporting.""","""gender based violence assessment"", ""prevention and response planning"", ""victim support coordination"", ""community awareness training"", ""complaint handling""","IV. PROJECT APPRAISAL SUMMARY: ""PIUs for each of the investment components will be established and staffed with qualified Environmental, Social Health, and Safety and SEA/SH specialists as indicated in the Environmental and Social Commitment Plan and Appraisal Environmental and Social Review Summary."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,949ab84f-5d76-4139-a568-45691b7ebc53,equality and inclusion manager,"Equality and inclusion managers develop policies to improve affirmative action, diversity and equality matters. They inform staff in corporations on the importance of the policies, and implementation and advise senior staff on corporate climate. They also perform guidance and support duties for employees.",N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70.0,70 Activities of head offices and management consultancy,4.0,4: Considerable Preparation Needed,unique,"""gender program coordinator"", ""gender specialist""","""Integrate gender aspects into project implementation and capacity building activities."", ""Take the technical lead for implementing gender work programs to be hired under the program for Ethiopian Electric Power and Ethiopian Electric Utility."", ""Lead development of the PRIME gender action plan for Ethiopian Electric Power and Ethiopian Electric Utility in coordination with the hired gender specialist.""","""gender analysis"", ""inclusive program design"", ""gender mainstreaming"", ""stakeholder outreach"", ""monitoring gender indicators"", ""gender mainstreaming"", ""program design"", ""training development"", ""monitoring and evaluation"", ""stakeholder engagement"", ""gender action planning"", ""project coordination"", ""policy development"", ""stakeholder engagement"", ""monitoring and evaluation""","III. IMPLEMENTATION ARRANGEMENTS: ""To address the geographical spread of the project, a central team led by a project manager with staff specializing in procurement, distribution planning, electrical engineering, civil design, environment, social, safety, and gender aspects will be complemented by regional teams led by subproject managers and comprising members with relevant expertise."", ANNEX 3: Closing the Gender Gap i n Ethiopia's Energy Sector: ""To ensure efficient implementation of gender work programs, a gender specialist who will take the technical lead will be hired under the program both for EEP and EEU."", ANNEX 3: Closing the Gender Gap i n Ethiopia's Energy Sector: ""The Women and Social Affairs Directorate of both EEP and EEU will lead the development of the PRIME gender action plan with the technical support of the gender specialist to be hired for each institute under the program."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,9e285322-2cfa-430f-9b66-41be57d698e2,public affairs consultant,"Public affairs consultants function as representatives for a client's goal. They attempt to persuade legislative bodies and policy makers to implement laws or regulation in accordance with the client's wishes, and negotiate with parties with potentially conflicting interests. They perform analytical and research duties in order to ensure that the client's cause is being addressed in an appropriate way to the appropriate parties. They also consult their clients on their causes and policies.",N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",73.0,"73 Activities of advertising, market research and public relations",4.0,4: Considerable Preparation Needed,minimum,"""stakeholder engagement specialist""","""Develop and implement stakeholder engagement plans and support stakeholder consultation and communication activities.""","""community engagement"", ""stakeholder consultation"", ""grievance redress"", ""communication strategies"", ""stakeholder mapping""","VI. KEY RISKS: ""To mitigate project environmental and social  risks,  the following  ESRM  instruments  have  been  prepared  prior to  appraisal:  (i)  Environmental  and  Social Commitment Plan (ESCP), (ii) Stakeholder Engagement Plan (SEP), (iii) Environmental and Social Management Framework (ESMF),  including  the  Labor  Management  Procedures  (LMP),  Social  Assessment  (SA),  SEA/SH  Action  Plan,  and  (iv) Resettlement Framework (RF)."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,a1273779-d2d4-4708-a406-62f7cdd26aab,health and safety engineer,"Health and safety engineers design objects and programs by combining engineering principles and health and safety requirements. They envision the protection and well-being of the people using designed objects or performing work under designed health and safety programs. They assess facilities and the risks that they might pose (e.g. contaminant materials, ergonomics, handling of dangerous substances, etc.) in order to design and improve health and safety measures.",N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71.0,71 Architectural and engineering activities; technical testing and analysis,4.0,4: Considerable Preparation Needed,minimum,"""health and safety specialist"", ""safety specialist""","""Address safety aspects across project design, construction, and operations."", ""Staff project implementation units to manage health and safety aspects of investments, including preparation and implementation of health and safety plans and monitoring contractor compliance.""","""occupational safety"", ""site safety inspections"", ""risk assessment"", ""safety management systems"", ""safety training"", ""occupational safety management"", ""site safety planning"", ""safety inspection procedures"", ""emergency response planning"", ""contractor HSE oversight""","III. IMPLEMENTATION ARRANGEMENTS: ""To address the geographical spread of the project, a central team led by a project manager with staff specializing in procurement, distribution planning, electrical engineering, civil design, environment, social, safety, and gender aspects will be complemented by regional teams led by subproject managers and comprising members with relevant expertise."", IV. PROJECT APPRAISAL SUMMARY: ""PIUs for each of the investment components will be established and staffed with qualified Environmental, Social Health, and Safety and SEA/SH specialists as indicated in the Environmental and Social Commitment Plan and Appraisal Environmental and Social Review Summary."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,a6a0b60f-08da-4faa-bf54-942987efb471,ICT system analyst,"ICT system analysts specify the system needs to meet the end user requirements. They analyse system functions in order to define their goals or purposes and to discover operations and procedures for accomplishing them most efficiently. They also design new IT solutions to improve business efficiency and productivity, produce outline designs and estimate costs of new systems, specify the operations the system will perform, and the way data will be viewed by the end user. They present the design to the users and work closely with the users to implement the solution.",K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62.0,"62 Computer programming, consultancy and related activities",3.0,3: Medium Preparation Needed,minimum,"""information systems analyst""","""Develop and maintain information systems to track implementation progress and key results indicators.""","""database development"", ""data visualization"", ""system integration"", ""user training"", ""data security""","III. IMPLEMENTATION ARRANGEMENTS: ""For this purpose, they will set up the necessary information systems to track implementation progress on project activities and key results indicators."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,a7c1d23d-aeca-4bee-9a08-5993ed98b135,ICT system developer,"ICT system developers maintain, audit and improve organisational support systems. They use existing or new technologies to meet particular needs. They test both hardware and software system components, diagnose and resolve system faults.",K,"K TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",62.0,"62 Computer programming, consultancy and related activities",4.0,4: Considerable Preparation Needed,unique,"""utility it systems specialist""","""Implement and strengthen utility IT systems, including billing and customer management systems, to improve billing efficiency and collections.""","""billing system implementation"", ""customer management systems"", ""database administration"", ""system integration testing""","I. STRATEGIC CONTEXT: ""Building and expanding on ELEAP, this phase will support activities necessary for reduction in technical and commercial losses; improved billing efficiency using enhanced energy accountability and collections through deployment of smart meters and prepaid meters; stronger utility IT systems; evolved utility Supervisory Control and Data Acquisition systems; improved customer management system; and other relevant measures."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,ac37627c-a999-4779-997e-9795cc4f9a3d,power distribution engineer,"Power distribution engineers design and operate facilities which distribute power from the distribution facility to the consumers. They research methods for the optimisation of power distribution, and ensure the consumers' needs are met. They also ensure compliance to safety regulations by monitoring the automated processes in plants and directing workflow.",F,F CONSTRUCTION,42.0,42 Civil engineering,4.0,4: Considerable Preparation Needed,unique,"""distribution network engineer"", ""distribution planner"", ""electrical engineer"", ""engineer"", ""power distribution engineer""","""Carry out distribution rehabilitation works to improve quality and reliability of supply in over 150 towns."", ""Rehabilitate distribution networks across select towns to improve availability, reliability and resilience."", ""Install Distribution Transformers Monitoring Units and integrate remote meter reading and remote management capabilities."", ""Conduct demand assessments, feasibility studies, and preliminary technical design for distribution network strengthening."", ""Participate in design studies and supervise execution of distribution network rehabilitation works to minimize interruptions and ensure equipment compatibility."", ""Design and supervise rehabilitation and expansion of the medium-voltage distribution network to increase carrying capacity.""","""low-voltage network rehabilitation"", ""distribution system design"", ""asset condition assessment"", ""protective relay coordination"", ""distribution system rehabilitation"", ""asset condition assessment"", ""climate resilient design"", ""network loss reduction"", ""supervisory control and data acquisition integration"", ""protection and control configuration"", ""power quality analysis"", ""remote monitoring setup"", ""demand forecasting"", ""network planning"", ""feasibility analysis"", ""technical design"", ""distribution system modeling"", ""distribution network design"", ""construction supervision"", ""equipment compatibility assessment"", ""outage minimization coordination"", ""site works coordination"", ""medium-voltage distribution design"", ""network capacity assessment"", ""asset rehabilitation planning"", ""construction supervision"", ""system performance testing""","I. STRATEGIC CONTEXT: ""Improvements in quality and reliability of supply will be achieved through distribution rehabilitation in over 150 key towns."", II. PROJECT DESCRIPTION: ""This subcomponent will improve the availability, reliability, and quality of supply; reduce technical losses; and increase infrastructure resilience by rehabilitating distribution networks across 72 towns."", II. PROJECT DESCRIPTION: ""Under this subcomponent, Distribution Transformers Monitoring Units will be installed to achieve two-way communication with central data servers to enable remote meter reading, remote management of energy meters, network problem identification, load profile, energy accounting, and audit."", III. IMPLEMENTATION ARRANGEMENTS: ""EEU is responsible for conducting demand assessments, feasibility studies, preliminary technical design, and procurement for distribution network strengthening."", IV. PROJECT APPRAISAL SUMMARY: ""Rehabilitation works will require close involvement of client staff in the design studies and execution of works to minimize interruption and ensure compatibility of equipment."", ANNEX 2: Economic and Financial Analysis: ""The rehabilitation and expansion of the distribution network under the project will considerably increase the carrying capacity of the MV network."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,b915ab4a-f7b1-44bc-a5a4-585e91d31dfd,property acquisitions manager,Property acquisitions managers ensure land or property acquisitions transactions. They liaise with relevant stakeholders concerning financial aspects and risks arising from the acquisition of property. Property acquisitions managers ensure compliance with legal requirements for purchasing property and take care of all documentation and closure techniques needed.,M,M REAL ESTATE ACTIVITIES,68.0,68 Real estate activities,4.0,4: Considerable Preparation Needed,minimum,"""resettlement specialist""","""Prepare resettlement plans and livelihood restoration plans to mitigate land acquisition and access restriction impacts associated with transmission and distribution works.""","""land acquisition assessment"", ""compensation valuation"", ""livelihood restoration planning"", ""resettlement consultations"", ""grievance redress procedures""","VI. KEY RISKS: ""Site-specific E&S instruments (ESIAs, ESMPs, RPs, LRPs, SDPs, and C-ESMPs) will also be prepared based on the ESMF and RF requirements and processes and will be disclosed prior to implementation of the specific project activities/subprojects to mitigate E&S risks and impacts."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,ba3bacd4-73e9-4861-a9c0-f89f1f28055a,construction general contractor,Construction general contractors take on the responsibility to deliver a construction project. They participate on bid processes for construction projects and hire subcontractors to deliver the different stages of the construction process from beginning to completion. They make sure subcontractors hold up their part of the agreement and work in the construction site to make sure the project is delivered in time and according to agreed standards.,F,F CONSTRUCTION,43.0,43 Specialised construction activities,4.0,4: Considerable Preparation Needed,unique,"""contractor""","""Execute civil works and maintain public communication during construction, including installing and maintaining billboards with project information and hotline channels for residents.""","""construction works execution"", ""site management"", ""public communication"", ""billboard maintenance"", ""hotline coordination""","IV. PROJECT APPRAISAL SUMMARY: ""During the civil works, the contractors will be required to maintain billboards with information about the works and the hotline numbers/channels for residents to use."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,bea99fea-0383-4c63-b944-70d4799de2c5,project manager,"Project managers oversee the project on a daily basis and are responsible for delivering high-quality results within the identified objectives and constraints, ensuring the effective use of the allocated resources. They are responsible for risk and issue management, project communication and stakeholder management. Project managers perform the activities of planning, organising, securing, monitoring and managing the resources and work necessary to deliver specific project goals and objectives in an effective and efficient way.",N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70.0,70 Activities of head offices and management consultancy,4.0,4: Considerable Preparation Needed,minimum,"""project implementation unit coordinator"", ""project management specialist"", ""project manager"", ""subproject manager""","""Provide project management support as part of institutional capacity building for project implementation."", ""Lead the central team responsible for project implementation and modernization activities."", ""Lead regional teams to manage and implement geographically distributed subprojects."", ""Provide project management support to address gaps in organization, skills, and staffing to improve project design, procurement, contract management, and implementation timelines."", ""Manage the project and staffing for the project implementation unit.""","""project scheduling"", ""stakeholder coordination"", ""reporting and compliance"", ""risk management"", ""team leadership"", ""project planning"", ""contract management"", ""stakeholder coordination"", ""technical oversight"", ""regional coordination"", ""subproject planning"", ""implementation monitoring"", ""reporting"", ""stakeholder engagement"", ""project planning"", ""risk management"", ""schedule coordination"", ""stakeholder coordination"", ""progress reporting"", ""project management"", ""team leadership"", ""procurement oversight"", ""stakeholder coordination"", ""project reporting""","II. PROJECT DESCRIPTION: ""Institutional capacity building covers project management, contract administration, procurement, and environment and social standards."", III. IMPLEMENTATION ARRANGEMENTS: ""To address the geographical spread of the project, a central team led by a project manager with staff specializing in procurement, distribution planning, electrical engineering, civil design, environment, social, safety, and gender aspects will be complemented by regional teams led by subproject managers and comprising members with relevant expertise."", IV. PROJECT APPRAISAL SUMMARY: ""However, the organization, skill, and number of procurement and project management staff were not commensurate with the number and complexity of the projects implemented."", VI. KEY RISKS: ""EEP and EEU have appointed PIU coordinators and core teams to manage  the  project  and  the  staffing  structure  has  been  developed."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,c332af81-4481-4494-9786-aea1f5c5ffcf,calibration technician,Calibration technicians test and calibrate electrical and electronic equipment. They read blueprints and other technical drawings to develop testing procedures for every product.,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",71.0,71 Architectural and engineering activities; technical testing and analysis,3.0,3: Medium Preparation Needed,unique,"""electrical calibration technician""","""Establish and operate an electrical equipment calibration and testing laboratory for system instrumentation improvement.""","""electrical equipment calibration"", ""test lab operation"", ""instrument calibration procedures"", ""equipment maintenance""","II. PROJECT DESCRIPTION: ""It will include the following activities, which contribute to greater grid resilience in the context of climate change and improvements in energy efficiency: (a) System Defense Activities to cover all the generation and transmission assets and help improve grid resilience through effective and efficient system frequency response performance based on international standards and best practices; (b) System Digital Twin Activities to establish a dynamic model of the power system to replicate the responses from the real system based on data from tests performed on the generating units, allowing for effective simulation of impacts of a changing climate; and (c) System Instrumentation Improvement Activities to help improve the system instrumentation by establishing an electrical equipment calibration and testing lab."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,caf7b8fb-b2d6-46b7-bffa-bea7f8e4aed8,policy officer,"Policy officers research, analyse and develop policies in various public sectors, and shape and implement these policies to improve the existing regulation around the sector. They evaluate effects of existing policies and report findings to the government and members of the public. Policy officers work closely with partners, external organisations or other stakeholders and provide them with regular updates.",P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,84.0,84 Public administration and defence; compulsory social security,4.0,4: Considerable Preparation Needed,minimum,"""policy analyst"", ""technical advisor""","""Provide reform-focused technical assistance and capacity building to sector utilities, ministries, and the regulator to implement the reform mandate."", ""Develop a medium-term reform vision and establish preparation milestones as part of the Power Sector Reform Task Force.""","""policy reform advisory"", ""stakeholder engagement"", ""capacity building design"", ""institutional reform planning"", ""policy analysis and drafting"", ""regulatory framework assessment"", ""reform roadmap development"", ""stakeholder consultation""","I. STRATEGIC CONTEXT: ""PRIME will help implement the reform mandate through a combination of reform-focused technical assistance and capacity building for the sector utilities, relevant ministries, and the regulator while leveraging PBCs for Investment Project Financing (IPF) and DLIs for Program-for-Results (PforR) financing to pursue continued progress on implementation of structural and operational reforms."", I. STRATEGIC CONTEXT: ""The MoF and MoWE have therefore constituted a Power Sector Reform Task Force to develop a medium-term reform vision and establish key preparation milestones for a phased and time-bound implementation."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,cb4f98c8-6b8d-41d8-87eb-a2a2033a3a25,public procurement specialist,Public procurement specialists are full-time public procurement practitioners working as part of a procurement team in a large organisation or central purchasing body in all phases of the procurement cycle. They translate needs into contracts and deliver value for money for the organisation and the public.,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",70.0,70 Activities of head offices and management consultancy,2.0,2: Some Preparation Needed,unique,"""procurement auditor"", ""procurement specialist""","""Manage procurement processes for distribution, transmission, and consultancy contracts."", ""Support procurement unit activities, including procurement planning and processing, contract management, and handling increased procurement volume for the implementing utility."", ""Establish procurement performance standards and strengthen procurement and contract management capacity for project procurement."", ""Manage procurement planning and processes for all works, goods, and services including high-value and complex project procurements."", ""Conduct annual procurement audits of the implementing agencies to strengthen procurement oversight.""","""tender preparation"", ""bid evaluation"", ""procurement compliance"", ""vendor management"", ""contract negotiation"", ""procurement planning"", ""contract management"", ""bidding document preparation"", ""vendor evaluation"", ""procurement monitoring"", ""public procurement policy"", ""contract management"", ""procurement audits"", ""specification drafting"", ""procurement training"", ""procurement planning"", ""tender evaluation"", ""contract management"", ""procurement regulations"", ""engineering procurement construction contract knowledge"", ""procurement compliance audit"", ""contract review"", ""audit sampling"", ""procurement findings reporting"", ""audit methodology""","III. IMPLEMENTATION ARRANGEMENTS: ""To address the geographical spread of the project, a central team led by a project manager with staff specializing in procurement, distribution planning, electrical engineering, civil design, environment, social, safety, and gender aspects will be complemented by regional teams led by subproject managers and comprising members with relevant expertise."", IV. PROJECT APPRAISAL SUMMARY: ""The EEU's procurement unit shall be strengthened with additional staff to cope with the volume of procurement being handled."", VI. KEY RISKS: ""The procurement risks identified during the assessment include  (a) lack of procurement performance standards; (b) lack of adequate internal and external procurement audit mechanisms; (c) low quality of designs and specifications; and (d) lack of procurement and contract management capacity. Mitigation measures and action  plan  include  establishment  of  performance  standards  and  strengthening  of  capacity,  etc."", ANNEX 1: Implementation Arrangements and Support Plan: ""The Project Procurement Management unit has experience in managing high-value and complex project procurement activities financed by the World Bank, and other development partners. It oversees the coordination of procurement plan and processes for all works, goods, and services."", ANNEX 1: Implementation Arrangements and Support Plan: ""To strengthen internal audit units by engaging additional  staff and providing training to enable them conduct  procurement audit.     Engage external procurement auditor to conduct annual  procurement audit of the implementing agencies."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,d23f4d59-2bea-4bd8-bcdb-5e23b1c50552,education programme coordinator,Education programme coordinators supervise the development and implementation of educational programmes. They develop policies for the promotion of education and manage budgets. They communicate with education facilities to analyse problems and investigate solutions.,Q,Q EDUCATION,85.0,85 Education,5.0,5: Extensive Preparation Needed,unique,"""internship program manager""","""Design and manage the internship program targeting female STEM graduates, including program implementation and oversight for Ethiopian Electric Power.""","""program management"", ""intern recruitment"", ""STEM outreach"", ""monitoring and reporting"", ""stakeholder coordination""","ANNEX 3: Closing the Gender Gap i n Ethiopia's Energy Sector: ""Under the project, both EEP and EEU will adopt a gender work program based on their institutional gender equality context with the common objective of closing the gender gap in the energy sector. EEP will lead the large stock of the gender equality work program including the internship program (a program targeting female STEM graduates)."""
P176731,"Ethiopia - Power Sector Reform, Investment, and Modernization in Ethiopia Project",Ethiopia,"This project supports Ethiopia's phased electricity program by financing distribution refurbishment and modernization, transmission strengthening, geothermal site preparation and drilling, smart metering, and regulatory capacity building to expand the grid and enable renewable generation.","August 30, 2030",US$ 537.00 million,Active,"Janina Franco , Abdulhakim Mohammed Abdisubhan, Aalok Raj Pandey", Eastern and Southern Africa,High,d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,"Civil engineers design, plan, and develop technical and engineering specifications for infrastructure and construction projects. They apply engineering knowledge in a vast array of projects, from the construction of infrastructure for transportation, housing projects, and luxury buildings, to the construction of natural sites. They design plans that seek to optimise materials and integrate specifications and resource allocation within the time constraints.",F,F CONSTRUCTION,42.0,42 Civil engineering,4.0,4: Considerable Preparation Needed,minimum,"""civil engineer"", ""transmission engineer""","""Perform civil design and supervise civil works for distribution, transmission, and drilling site preparations."", ""Support transmission network expansion, rehabilitation, and preparation of major investment packages for readiness.""","""structural design"", ""site supervision"", ""foundation design"", ""civil works specification"", ""construction monitoring"", ""transmission system design"", ""network rehabilitation"", ""power system planning"", ""civil works coordination"", ""technical specifications""","III. IMPLEMENTATION ARRANGEMENTS: ""To address the geographical spread of the project, a central team led by a project manager with staff specializing in procurement, distribution planning, electrical engineering, civil design, environment, social, safety, and gender aspects will be complemented by regional teams led by subproject managers and comprising members with relevant expertise."", VI. KEY RISKS: ""EEP and EEU have substantially increased their staff capacity from implementing similar projects and provided training to regional staff on areas such as transmission and distribution expansion and rehabilitation, geothermal upstream explorative drilling activities, environmental and social, and stakeholder engagement."""
